mz/RT,target,GW 1,GW 2,GW 3,GW 4,GW 5,GW 6,GW 7,GW 8,GW 9,GW 10,GW 11,GW 12,GW 13,GW 14,GW 15,LL 1,LL 2,LL 3,LL 4,LL 5,LL 6,LL 7,LL 8,LL 9,LL 10,LL 11,LL 12,LL 13,LL 14,LL 15,LL 16,LL 17,LL 18,LL 19,BL 1,BL 2,BL 3,BL 4,BL 5,BL 6,BL 7,BL 8,BL 9,BL 10,BL 11,BL 12,BL 13,BL 14,BL 15,WWTP 1,WWTP 2,WWTP 3,WWTP 4,WWTP 5,WWTP 6,WWTP 7,WWTP 8,WWTP 9,WWTP 10,WWTP 11,WWTP 12,WWTP 13,WWTP 14,WWTP 15,WWTP 16,WWTP 17,WWTP 18,WWTP 19,PP 1,PP 2,PP 3,PP 4,PP 5,PP 6,PP 7,PP 8,PP 9,PP 10,PP 11,PP 12,PP 13,PP 14,PP 15,PP 16,PG 1,PG 2,PG 3,PG 4,PG 5,PG 6,PG 7,PG 8
319.154356/7.19,-,0,0,0,4007.006064,0,0,2775.081081,3150,0,0,0,0,0,0,4902.941617,0,1126.5,3730.175754,3722.011464,0,0,0,0,30745.0267,13608.15411,2124.036207,3445.270346,3245.64298,6280.112401,80906.39544,8177.010655,18318.34963,10850.44641,2638.842504,0,0,0,2053.878198,0,0,0,0,0,0,0,0,0,3611.485983,861.1321542,1231,4733.16845,844.1941015,0,1295.317909,0,0,0,0,0,0,1494.509785,0,0,3016.846552,0,0,0,1114.750252,192619.7552,5728.050381,102396.2802,269740.0431,0,2651.612187,739.6810919,2121.593537,1017461.937,2742.309404,9735.49927,5930.950066,51094.55542,521467.6321,368537.3175,2036.733835,1122.531575,0,639.7474277,788.0330529,0,0,1221.432091,17010.5884
368.97633/10.22,-,1604.902124,442170.8438,26275.99925,68275.64681,8116.377342,15416,0,457052.5,399840.7567,619267.5937,0,5228.125124,612885,259767,988737.7595,7679,0,3466.09984,13171.81426,14422.55227,3983.870941,4440.524705,31444.44214,8477.504033,34252.07378,15704.30123,6180.84449,45158.37977,10730.91638,33072.03044,17615.44764,111111.1885,29803.64724,15144.25663,0,0,0,0,0,878.0674956,9859.145848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248.945994/6.66,112 (M-H),0,41054.56332,29654.51971,90078.85131,0,0,71619.39165,427871.5,429670.0793,964258.4123,0,4973.119021,598241,68032.5,403815.4081,0,0,0,0,0,0,0,0,3072.864901,5915.149682,0,0,0,0,0,0,8535.751524,0,0,0,0,0,0,0,0,948.1718229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347.955311/9.85,-,0,13972.35916,125745.397,151298.2256,0,0,221633.4473,673868,433883.7862,963434.9159,0,3658.087549,803408,304330,161698.802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247.169558/13.3,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2096,0,0,7833.596971,0,0,0,0,98878.28237,0,3376.412047,0,0,4845.497912,859554.0979,0,0,0,0,3950.264886,0,0,0,0,2488.802063,0,0,0,2331.107569,0,1091.474057,0,0,0,0,0,0,0,2192.477696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3204.148232,5135.453297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4491.955601,3023.115655,143586.8205,0
188.951368/6.45,-,4731.5705,0,0,0,18511.70674,0,17892.11503,0,0,0,0,0,1888.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1024.391715,0,0,0,4455.048725,3646.070744,0,0,0,0,0,0,0,0,0,0,13594.76451,0,0,4666.621838,0,0,8530.266154,0,0,0,845720.7555,0,24876.51518,0,0,0,1843.021911,0,0,13173.41366,0,0,49394.12625,0,0,0,0,3269.662151,0,0,0,0,0,0,0,0,0,0,3811.03409,0,3445.837189,0
221.117975/7.18,-,0,1505.697997,0,0,0,0,2929.252252,0,0,0,0,1142.027332,0,9054,52676.07859,49173,1503,374382.6574,41691.79291,340943.6599,45187.61434,2557.18488,29837.39085,15373.53696,21469.01449,12174.41591,17958.65599,14962.15309,49005.03131,20874.41912,20795.72601,52289.77133,46443.17394,8586.709735,3588.439795,887.0268983,0,0,3818.068299,0,0,4308.003052,6907.920683,18426.23656,0,8199.783149,0,0,0,301568,18951.72075,16587.36757,10928.93346,4786.590879,1520.710993,5769.264511,8668.247415,5318.655927,0,3511.663287,5344.160851,11721.60592,9267.642684,0,0,25134.65909,807361.3933,6170.064768,612.5397818,0,1666.526691,0,0,0,0,0,955.3097921,0,0,0,550.1009852,0,0,736.8072844,0,0,0,0,0,0,0,1215.418125
1087.334935/12.83,-,0,0,0,0,0,796774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285.181573/6.35,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93324.5,0,20552.39091,521592.2628,339349.4954,69593.01547,23028.36924,376044.1584,0,83152.53582,54416.027,264760.9167,110766.2681,785412.9429,0,0,81343.58438,0,163588.4556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815.904205/9.2,-,0,4745.67875,3133.880421,279856.0374,0,0,95860.05526,288841.5,305730.8592,673100.834,46558.5,0,732786,320021,41178.33522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247.961963/7.37,-,0,15472.50449,43153.25974,35981.44653,0,0,93657.60996,309871,202342.632,709357.4077,0,0,383976,129027.5,245106.3558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.027509/6.37,-,1528.518405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344988,0,67956.08691,333841.7909,465869.9294,108334.954,60207.48465,521221.0814,0,317214.6778,97105.33913,147723.9526,259965.7785,702650.383,74739.29833,253965.1883,249943.5513,331449.3208,113254.9782,0,0,0,0,0,0,0,0,0,0,0,2276.392937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20230.44285,0,10229.4218,0,0,1098.061541,0,0,0,0,0,0,0,0
115.076284/6.48,-,4676.709265,4631.849092,5452.570461,5394.342735,4979.209862,698191,0,4196,3224.41898,6564.368322,0,4129.098821,2771,4254,6101.674543,0,0,0,499951.9512,0,0,0,0,0,156429.9397,0,0,0,0,7641.054181,0,0,0,0,5742.146657,0,0,0,48085.66504,0,0,0,63737.70229,0,0,0,0,0,0,0,6385.491842,3980.968217,5477.156706,6457.464048,4182.335028,7071.406693,6772.422697,8904.567344,0,7936.805562,5158.635499,5644.410752,9709.914129,10940.31954,0,4880.738636,6756.110946,7562.946321,918.6567671,0,0,1185.54256,0,949.8052717,0,0,0,1786.576453,2772.836924,1045.484109,0,932.6695763,0,86155.77575,1606.296282,1605.083643,1778.017685,0,1322.215226,0,0,0
291.069487/9.12,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6492,0,0,0,0,0,0,0,2727.909714,0,0,3900.380238,0,12234.11243,4399.10741,0,4668.239342,7804.163186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3609.236507,13995.59932,0,0,545.5031359,0,0,23219.10856,698011.9952,3507.744002,0,0,14167.71943,1006.801735,0,0,0,0,0,0,0,0
295.22707/13.65,-,0,0,0,1987.335401,1366.903115,2753,0,0,0,0,0,1502.035948,0,0,0,1161,0,0,14144.69647,0,0,0,0,12892.31626,0,0,0,3902.602886,0,695423.1918,0,0,0,2210.670528,53687.18613,63742.33212,0,0,74548.95961,2431.073509,0,0,28488.87463,1759.315414,0,1892.016813,4964.79312,4254.92043,0,0,0,2446.069851,2459.398916,2160.312084,2455.01395,2322.092078,3054.489277,2517.720143,0,0,2446.186131,1953.167335,0,7301.643103,0,1775.454545,3663.957008,2387.479083,532.4172541,1399.974403,2636.495137,0,7025.116699,0,633.1010439,0,1382.277215,2178.147135,26047.20948,0,6601.211823,816.144142,10019.30036,1921.923111,0,0,854.126367,0,0,793.6072639,0,0
132.056597/7.15,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5733,0,0,4914.950358,10510.00441,0,0,37731.2268,12498.22799,17642.60772,2335.16795,5165.448123,0,6362.69021,0,10325.8875,6585.408942,6371.577931,0,0,0,0,0,0,0,0,0,1916.244824,0,0,0,1587.340227,0,0,5130.5,53261.63665,5238.189516,5328.151845,5254.296272,50237.39407,3230.456135,0,35589.2788,26305,9898.999254,9611.243961,31111.0415,4518.991228,58932.95575,0,6613.920455,693294.0432,1181.501764,2985.328682,0,3314.75209,0,1244.058316,1691.371232,0,617.0330621,1921.830461,0,1444.290041,0,0,2742.309571,20500.15624,0,858.9291734,0,0,0,0,0,5200.08787,43276.78327
169.122843/8.85,-,1972.472397,0,0,90553.61507,0,0,0,37734,0,138946.2333,3146.5,0,6342,0,0,19534,5034.5,11394.99983,684054.1149,54874.29334,3479.241836,7718.381161,63391.45305,6625.800967,59173.95642,11886.12357,0,0,18795.54924,40324.20276,0,0,53100.28993,19431.79394,0,18417.67597,0,18649.02096,0,0,0,12924.00916,8247.920808,49059.88413,2611.406567,15334.58433,0,2036.905605,0,0,7945.754949,0,0,0,0,1616.611363,0,0,0,0,2562.99839,0,0,0,0,0,0,0,0,0,0,938.0529031,0,0,0,0,5339.716606,0,5340.335487,0,0,1564.936583,0,751.9471601,741.4434589,0,0,0,0,789.141417,692.4218203,0
213.11168/6.96,-,0,0,0,0,0,0,0,0,0,0,24299,0,0,0,0,0,0,0,0,0,0,0,5150.745485,0,0,0,0,0,0,0,0,0,0,0,0,821.6418795,0,0,0,0,0,0,1044.383724,0,0,0,0,0,626.3915924,0,0,0,0,0,0,0,0,0,0,1929.022667,0,0,0,4828.897701,0,2205.227273,0,0,0,0,0,0,658.8497983,0,0,0,0,0,2904.73029,0,0,0,2793.625571,0,0,0,848.4773831,1066.835884,0,1324.780348,0,0
469.972785/10.63,-,0,0,0,8167.98956,0,0,4480.599662,21303,1970.697123,11818.31074,0,0,9381,9811,7404.876071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4513.211217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528.217417/17.87,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1521.079859,0,0,0,0,0,846.8514713,0,0,0,0,655481.4323,0,3819.278021,2117.642036,3265.910269,4246.757706,0,8903.705628
248.942038/6.68,-,0,0,0,0,0,0,0,0,0,0,628861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526.95076/7.19,-,0,0,0,0,0,0,0,0,0,0,624487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293.211094/12.16,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26398.79606,0,0,0,0,0,611115.5029,0,0,6888.809737,0,18093.88494,0,0,0,0,0,0,0,3192.784687,0,0,1942.351781,2170.213124,4425.331216,0,0,0,0,0,876.2956059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4619.261876,12457.36097,0
362.96926/9.15,103 (M-H),19533.97568,188945.6642,79496.81874,21721.08321,6236.105363,23706,140615.1203,221790,177177.0957,349774.4414,0,17130.40998,173501,111143,604487.1955,18362.5,0,9462.858198,25825.60034,39054.82311,11744.69035,16064.92297,27891.39783,42643.42164,42298.5214,11533.38942,7924.613276,30650.87774,26248.54646,52739.96732,21003.49034,134652.567,26731.25768,16758.04611,2061.058595,0,1477.681696,3239.383451,0,2731.585702,15368.87774,1133.494338,0,2346.339737,0,8680.975816,2957.815723,0,2815.636459,0,0,0,0,0,0,0,0,0,0,1585.830142,0,0,0,0,0,0,0,2487.606351,0,0,0,0,0,0,0,0,2445.879303,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.368179,4411.485136
411.195633/6.36,-,0,0,0,0,0,0,0,0,0,0,1555,0,0,0,0,102239,0,16414.09784,293745.1458,297754.0185,83038.88659,28960.48995,359065.5154,0,52737.50758,80325.02913,135082.1204,147795.3129,595260.041,0,0,79981.20431,0,106945.2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.013207/9.86,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582570.3913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262.975752/7.22,101 (M-H),19257.55946,80748.26069,96704.13597,50648.31028,3634.932427,10496,99967.61575,246998,290001.2294,581779.2721,0,14372.34397,317368,231256,546089.2477,11944,2253,12096.16691,18183.63168,13658.58977,6064.545889,7161.031352,14534.75626,78634.42856,37096.16853,5703.10081,0,21372.95059,25313.5977,58681.32325,8969.483194,144852.6871,18121.06133,5092.68679,3719.959416,747.5985706,0,12461.32069,0,8616.66112,2421.89696,1246.255061,0,5424.702322,1826.382507,7023.052734,8794.7652,3079.238842,1330.613278,0,0,0,0,0,0,948.018529,0,0,0,0,0,0,2414.942494,22730.79713,0,0,0,0,2503.981894,494.186029,0,1889.131578,1196.271371,3587.186982,0,0,1146.848809,1128.324538,0,0,0,0,0,0,0,0,0,0,0,0,0,6112.631732
325.183425/15.7,-,76977.06463,40610.35002,15466.22648,27172.91085,22525.42425,20274,500381.8074,29594,109624.3362,33022.03343,12594.5,20144.48212,11041,11640,17297.52136,21459,2014.5,11813.87887,26714.25032,12227.81606,6590.439753,25145.84167,66958.52254,22169.2565,18513.80382,35882.22124,37538.21092,34523.02553,74373.21434,20605.0473,19917.17967,28241.64693,47304.68307,41354.66451,27982.69912,311992.2303,24206.16589,51170.77033,118219.6256,12957.63259,19780.01074,522592.5153,232324.8337,573785.8122,479823.3389,28514.15766,66266.65919,17452.20416,20137.67701,0,26043.5372,4920.046945,13849.265,11384.01881,17926.46325,81795.18624,15909.42837,23444.45692,12388.5,9580.047093,204742.687,17689.52085,12885.04201,25541.17672,0,34122.89773,19334.55143,24495.57989,50664.96046,18658.64827,0,15389.35686,0,16144.95034,24019.56421,35156.61703,29485.08215,39036.6861,35748.10116,22818.27462,9447.360222,14236.61146,19842.29189,13029.96581,9200.168086,11728.91348,0,8382.690867,0,12665.14181,13824.20164,0
526.957235/12.75,133 (M-H),0,0,0,0,0,0,0,0,0,0,51051,0,0,0,0,1613,0,0,0,0,0,0,6316.003767,0,0,0,0,0,6964.528484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.013372/14.36,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568756.3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128141.7927,0,0,0
417.227588/11.44,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6510.287967,0,0,0,0,0,0,49653.76932,0,0,0,2944.388156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880.7361815,659.0243783,438778.4537,16055.05273,0,2689.560125,0,1074.475928,55860.93506,100825.9764,284682.0258,0,567864.4951,43061.7412,76588.34474,24021.51557,0,0,0,0,0,0,0,6629.07474
424.986828/7.72,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3008.239422,555083.4223,0,0,0,0,0,0,0,0,0,0,0,0,0
481.331144/15.9,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3274,0,412160.4139,0,27810.29599,553017.8835,0,0,0,14698.0358,8485.121886,4181.506435,5447.111274,6697.20032,0,23986.3926,20745.69682,19305.63638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4124.68934,0,0,0,10945.17759,0,0,0,2803.563508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448.932612/10.45,116 (M-H),6163.870739,29012.68113,14053.11924,73811.64878,0,4281,150261.8308,388227.5,167766.7953,386590.5032,295196,9636.230623,123967,62270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1423.791165,3456.266221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452.859821/6.19,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530.890738,0,0,0,0,0,0,0,0,1315.0014,537226.6755,941.0291283,0,0,0,0,0,0,0,0,0,0,0,0
331.055919/18.29,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531596.0918,4029.36501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213.032075/7.64,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81617.5,0,19890.95939,145742.8082,508401.5915,79934.23168,4454.801083,122743.6557,4073.951467,63133.93873,28373.05372,52946.089,30499.68994,102276.1162,29439.30483,76023.93862,63879.72502,113135.0757,21953.12185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8894.930045
348.939634/8,114 (M-H),0,19688.82906,19304.17265,38783.83581,0,0,304939.5644,224078,143015.8834,507787.8524,0,0,329438,56171,290627.2205,2554,0,0,0,3656.421703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268.978658/8.03,-,0,0,0,0,0,0,0,0,0,0,506405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448.926718/10.06,-,0,0,0,0,0,0,0,0,0,0,501704.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241.359305/13.14,-,0,0,0,0,0,499353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.953383/8.48,-,0,0,0,0,0,0,0,0,0,0,489703.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149.060484/6.58,-,2975.588976,0,0,12895.61001,2147.098957,64956,0,0,0,0,0,0,0,7948.5,0,39555.5,0,0,466833.9459,3294.312307,0,0,9361.804251,0,184999.7344,2547.147611,4950.180161,0,26497.67951,5736.48159,25836.97922,10659.96629,28276.42651,5787.30274,104637.3028,304562.2231,0,0,0,0,0,0,327748.3409,1172.29109,0,484197.8332,142409.2756,0,0,0,11120.24754,3819.106208,4918.797831,8922.91478,0,0,5467.271183,14975.86326,0,6067.745902,7308.496413,6687.776784,9035.976689,10945.17759,0,6522.329545,4608.781822,0,0,2169.055524,0,0,475.8359655,0,0,0,0,0,6780.011183,0,0,0,0,477353.7625,0,0,0,0,0,0,1572.143743,0
218.986076/7.21,-,13043.46959,74987.36947,70134.98331,37023.87376,2553.58099,9759,84577.34093,217196,218389.8778,481726.1999,0,12183.79159,264484,160125,0,9262,2503,9470.308616,10080.49159,8409.475518,4120.456128,4761.457689,8721.321263,50377.78779,27871.1829,0,7330.906204,15342.84178,15563.81767,42579.71752,0,88356.8104,12312.4013,5091.523279,2307.730951,0,0,6317.545911,0,5300.236606,1390.875172,0,0,3151.594162,1061.148969,4581.927172,0,1330.426808,0,0,0,0,0,0,0,999.6615617,0,0,0,0,1717.827339,0,1995.73736,19145.5592,0,0,0,0,1683.796325,0,0,747.600336,0,1883.48267,0,0,0,623.5082332,0,0,0,0,0,0,0,0,0,0,0,0,0,3860.817357
317.211134/11.27,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86614.5,0,11260.06449,102280.0327,471409.0256,17961.36106,11077.32745,307680.7808,35307.23818,80700.89305,49586.28239,115336.4455,88021.75059,124127.0444,0,6836.930687,109875.7809,99558.14868,52432.45088,0,0,0,0,0,10147.00733,0,0,0,0,3006.981416,0,0,48956.03851,5866.638622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14206.23884,0,0,0,0,0,1314.296368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159.35574/13.39,-,0,0,0,0,0,468266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391.175992/6.8,-,0,1739.372701,0,0,0,0,2428.195946,1638,0,0,0,0,1491,0,3342.109896,2218,0,2488.439484,2843.890513,0,0,0,0,0,4106.560751,0,2700.18763,2466.862694,5101.629084,7204.747711,2972.514037,0,3289.398491,0,0,0,940.7334053,0,0,0,0,0,0,0,0,0,0,0,1015.542058,760,1990.406853,0,0,0,0,1618.455757,0,1662.49811,0,0,0,0,0,0,0,0,1229.499304,1121.425403,15553.86213,18782.35929,49611.4736,221535.6102,722.4688926,791.5307458,545.036362,0,163602.467,1644.409063,53390.28089,617.0131417,15662.77648,164442.0912,445453.6096,2223.879521,0,0,0,0,0,658.0556756,1377.919422,14625.82395
183.137804/10.47,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37621.16641,1478.218644,290393.7596,46401.03617,0,0,0,2873.569997,31111.99624,8698.877053,85539.58293,0,1573.434117,855.5058824,1431,0,1560.014885,0,0,2280.306893,0,2367.418205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463.835114,0,0,0,0,0,0,0,0,0,0,0,1210.007131,0
321.242387/15.84,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143893,0,0,441248.4074,17793.40803,0,2000.977182,27793.22161,0,0,10332.73662,26080.84397,3243.467616,86625.52189,29945.79973,0,13827.41415,0,0,0,0,0,38137.9357,8591.607237,0,0,0,0,0,1902.246176,0,0,3041.412233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2810.044829,0,0,0,663.1348107,10234.23308,0,1058.320197,0,1150.606066,6776.356035,0,0,0,0,0,0,0,0
390.964442/9.69,-,0,35035.93584,1661.064431,0,0,0,16295.34218,46948,40944.40888,21950.28955,0,0,53322.5,10075,438900.9221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11423.96508,0,0,0,0,0,0,0,0,0,0,0,0,0
